cg21237418,cg14001567,cg18396533,cg14672994,cg06630737,cg06834875,cg17820591,cg17927917,cg08912400,cg04809787,cg26163537,cg23696834,cg23749760,cg24101359,cg27522780,cg20025656,cg02867079,cg09619786,cg12281657,cg09052983,cg26200580,cg23214764,cg24178740,cg13134662,cg02595219,cg01185080,cg07360076,cg08727202,cg15835825,cg18107072,cg04749104,cg14170423,cg05970437,cg26453588,cg14204735,cg14849559,cg12613383,cg07895149,cg01457653,cg18877506,cg21700166,cg13488201,cg02914379,cg03005261,cg17679246,cg00651216,cg00273068,cg14892066,cg13097407,cg12800028
0.79729,0.04333,0.72994,0.64786,0.82464,0.84224,0.8163,0.76508,0.74852,0.71309,0.79707,0.74082,0.72799,0.79397,0.34921,0.77391,0.85481,0.76911,0.8271,0.59453,0.56226,0.82252,0.47027,0.51616,0.81595,0.76169,0.78601,0.64906,0.07513,0.75421,0.612,0.77413,0.737,0.84729,0.82224,0.74118,0.61247,0.73286,0.61962,0.76382,0.50792,0.76715,0.72547,0.86428,0.42424,0.4992,0.77464,0.5617,0.88281,0.11626
0.47333,0.04794,0.58902,0.39935,0.2722,0.72627,0.48648,0.26654,0.58116,0.36538,0.58539,0.38525,0.48696,0.46548,0.45164,0.52348,0.52729,0.35441,0.46926,0.24594,0.22792,0.37319,0.5917,0.23708,0.56374,0.28658,0.37642,0.62752,0.05651,0.32785,0.48054,0.46506,0.23157,0.47173,0.59222,0.26763,0.35952,0.58301,0.27598,0.27803,0.38374,0.42618,0.43068,0.52005,0.27235,0.27287,0.44751,0.34791,0.38948,0.17845
0.12848,0.05258,0.26593,0.14209,0.08843,0.55977,0.05251,0.05338,0.72112,0.14375,0.19766,0.05577,0.17921,0.06193,0.07793,0.45734,0.23923,0.05054,0.10926,0.07264,0.07127,0.06718,0.53099,0.11186,0.7763,0.09578,0.16717,0.36973,0.05323,0.06945,0.14555,0.25203,0.07913,0.62415,0.17685,0.02407,0.50857,0.06052,0.05612,0.03162,0.10216,0.09696,0.14878,0.32337,0.05877,0.06065,0.20586,0.07806,0.06031,0.28303
0.64635,0.05119,0.68737,0.59091,0.7342,0.71294,0.65451,0.5563,0.60404,0.56732,0.66281,0.57409,0.59165,0.6966,0.53217,0.62193,0.68819,0.58925,0.61241,0.51594,0.652,0.55586,0.63189,0.30216,0.65165,0.57855,0.59868,0.71539,0.06007,0.56924,0.64242,0.59065,0.64316,0.70448,0.71895,0.54994,0.47003,0.73766,0.63188,0.63961,0.53889,0.58599,0.57348,0.65831,0.37856,0.55785,0.59276,0.56693,0.64295,0.30653
0.82562,0.04959,0.83468,0.76204,0.87738,0.84628,0.86863,0.87828,0.80707,0.82821,0.86994,0.78927,0.67621,0.86647,0.83689,0.81685,0.86471,0.57164,0.89044,0.80429,0.76894,0.76238,0.6573,0.5678,0.87844,0.85256,0.86469,0.42905,0.04308,0.82616,0.54558,0.82163,0.89209,0.90012,0.86435,0.81875,0.49667,0.73944,0.70529,0.8879,0.38004,0.82034,0.77987,0.89056,0.53535,0.62,0.74425,0.57595,0.91464,0.18946
0.74968,0.04467,0.80017,0.65409,0.81654,0.78914,0.8073,0.73766,0.70922,0.31598,0.78712,0.73569,0.74333,0.80849,0.77964,0.75151,0.84113,0.74444,0.79234,0.71437,0.58996,0.60186,0.58366,0.53831,0.7614,0.80117,0.66639,0.71229,0.05832,0.73642,0.62909,0.73561,0.771,0.62844,0.80444,0.722,0.69964,0.67333,0.75811,0.79157,0.34627,0.75302,0.71675,0.80413,0.53109,0.36789,0.72787,0.29217,0.78646,0.11761
0.84581,0.02895,0.83333,0.84367,0.89869,0.8385,0.81917,0.81403,0.88354,0.77214,0.86923,0.79287,0.74003,0.9215,0.85827,0.83231,0.91665,0.83437,0.88524,0.51909,0.57409,0.85852,0.80398,0.39897,0.91342,0.72576,0.90315,0.73638,0.04535,0.86183,0.88842,0.85185,0.94299,0.85049,0.85909,0.90101,0.78953,0.88273,0.81906,0.84483,0.56504,0.86728,0.84576,0.91664,0.76175,0.5491,0.82882,0.81271,0.89732,0.0676
0.80697,0.05004,0.86159,0.83137,0.8142,0.80758,0.77619,0.77789,0.80017,0.80191,0.79704,0.72109,0.80174,0.73594,0.73888,0.74964,0.8747,0.68176,0.87996,0.79606,0.42204,0.81718,0.81978,0.39047,0.82421,0.81658,0.75775,0.80982,0.05299,0.75741,0.68278,0.76285,0.83326,0.87039,0.79335,0.69476,0.7869,0.85858,0.52501,0.79899,0.48038,0.8,0.76402,0.87212,0.76641,0.75139,0.75648,0.795,0.85147,0.07038
0.72331,0.03098,0.58061,0.73749,0.77118,0.81707,0.61628,0.65978,0.74594,0.47948,0.73506,0.64749,0.61908,0.66755,0.46752,0.70611,0.77047,0.69942,0.78451,0.64159,0.74007,0.72923,0.66091,0.40954,0.82267,0.71576,0.61325,0.73119,0.05126,0.64987,0.7594,0.67395,0.74422,0.77936,0.78722,0.67529,0.59563,0.70738,0.51511,0.76868,0.51885,0.68343,0.67813,0.7752,0.15761,0.47462,0.68186,0.14331,0.77921,0.14031
0.78529,0.02931,0.77706,0.77041,0.7184,0.75158,0.814,0.70627,0.81302,0.70686,0.76665,0.72619,0.72107,0.8073,0.65572,0.78502,0.83827,0.74414,0.88021,0.65487,0.74348,0.69295,0.60802,0.21062,0.89249,0.53827,0.73475,0.81017,0.04548,0.74856,0.70418,0.76097,0.82413,0.69758,0.83311,0.69248,0.6093,0.14856,0.52991,0.73952,0.6223,0.72238,0.73618,0.77009,0.56206,0.40534,0.78633,0.59703,0.41611,0.09728
0.23013,0.0208,0.37686,0.10897,0.08384,0.55209,0.04596,0.06014,0.46144,0.15928,0.45016,0.27889,0.24395,0.44109,0.057,0.14379,0.17383,0.07809,0.39997,0.22829,0.147,0.11361,0.34204,0.14696,0.29653,0.16272,0.09725,0.34495,0.36448,0.07757,0.0781,0.34813,0.06574,0.23448,0.17543,0.02184,0.19392,0.04856,0.05343,0.092,0.12338,0.34968,0.24481,0.35644,0.05667,0.06588,0.18223,0.05936,0.39275,0.21324
0.63257,0.02794,0.70839,0.59048,0.65477,0.72886,0.62437,0.52286,0.6897,0.61953,0.62916,0.55219,0.57011,0.62276,0.52606,0.61985,0.65206,0.56973,0.666,0.35078,0.54613,0.65426,0.58315,0.26433,0.69004,0.49988,0.57479,0.65583,0.04666,0.54773,0.65184,0.62208,0.59162,0.68605,0.68231,0.51488,0.49413,0.74137,0.58966,0.46889,0.26353,0.56463,0.59004,0.59635,0.39834,0.5536,0.59615,0.40172,0.65755,0.18081
0.66205,0.02709,0.57069,0.67267,0.74079,0.711,0.64572,0.63158,0.69384,0.65572,0.6777,0.64226,0.62353,0.69851,0.2842,0.68293,0.75159,0.65979,0.73002,0.5791,0.54661,0.52285,0.34294,0.32717,0.77026,0.36445,0.65398,0.57645,0.03403,0.6429,0.2115,0.66643,0.74892,0.68012,0.75558,0.64994,0.28601,0.06499,0.42636,0.68535,0.39032,0.60744,0.62621,0.70627,0.12906,0.46345,0.64558,0.27565,0.71501,0.16263
0.22109,0.03745,0.46197,0.12108,0.07542,0.71583,0.08633,0.03866,0.48605,0.0981,0.41305,0.12195,0.22652,0.09223,0.06011,0.29868,0.31847,0.06867,0.35724,0.07001,0.10764,0.09497,0.3983,0.14467,0.41713,0.15336,0.14296,0.50445,0.46044,0.20453,0.09945,0.5443,0.06112,0.41583,0.2453,0.02666,0.29373,0.06281,0.06577,0.04477,0.12759,0.10826,0.25468,0.26647,0.09379,0.04723,0.18306,0.06753,0.1749,0.5378
0.68424,0.03423,0.56708,0.6981,0.81747,0.78089,0.69759,0.67961,0.6935,0.70252,0.70871,0.61538,0.65781,0.93071,0.44559,0.69804,0.75689,0.64375,0.71792,0.58796,0.583,0.62691,0.6089,0.45511,0.75167,0.56753,0.69686,0.57749,0.06816,0.6711,0.49181,0.68742,0.74654,0.72613,0.79811,0.64387,0.55859,0.08377,0.64147,0.66846,0.43024,0.64137,0.62139,0.72003,0.24615,0.41502,0.66925,0.60012,0.70716,0.18765
0.71472,0.03566,0.8082,0.69337,0.79015,0.81197,0.76017,0.77932,0.7298,0.76229,0.76549,0.66486,0.74154,0.81617,0.40661,0.73438,0.85406,0.74773,0.77327,0.71805,0.60126,0.71692,0.70434,0.57337,0.79119,0.79582,0.72379,0.75304,0.08551,0.75067,0.83837,0.69418,0.85904,0.85348,0.8115,0.72542,0.6619,0.82285,0.67935,0.72081,0.57856,0.67425,0.71343,0.77486,0.76898,0.50471,0.74125,0.73131,0.7095,0.20507
0.68256,0.06065,0.38634,0.55946,0.6248,0.74998,0.72664,0.49111,0.61304,0.66491,0.72506,0.54672,0.68305,0.68308,0.36516,0.4446,0.55459,0.59857,0.74312,0.53669,0.5309,0.48781,0.59572,0.46537,0.6855,0.77921,0.74738,0.77858,0.05079,0.69047,0.61125,0.70693,0.67404,0.6836,0.76986,0.56274,0.53458,0.6061,0.53023,0.54182,0.67188,0.67731,0.59189,0.66647,0.46077,0.50713,0.71256,0.45594,0.49126,0.14015
0.12556,0.03098,0.26281,0.07982,0.07233,0.72381,0.02965,0.04192,0.42496,0.09356,0.22222,0.04138,0.20272,0.04622,0.05126,0.15037,0.50625,0.04237,0.04673,0.06255,0.0755,0.07187,0.23409,0.06436,0.51731,0.15611,0.02102,0.45856,0.60047,0.20645,0.03891,0.32881,0.07701,0.24293,0.11249,0.0277,0.11717,0.07623,0.04024,0.04259,0.07288,0.11612,0.13345,0.10781,0.05137,0.09867,0.33375,0.05429,0.04818,0.5176
0.75989,0.04038,0.67837,0.71492,0.75387,0.81547,0.73199,0.61109,0.73775,0.6381,0.76722,0.64594,0.70487,0.67179,0.30492,0.6871,0.57026,0.63396,0.76809,0.65391,0.4158,0.65924,0.67574,0.33428,0.75783,0.63617,0.69941,0.71111,0.05676,0.65131,0.49679,0.72472,0.76703,0.60232,0.80107,0.70139,0.48699,0.05524,0.43701,0.66333,0.66687,0.66127,0.6764,0.78825,0.59906,0.58876,0.70527,0.35687,0.40836,0.1129
0.73759,0.03058,0.80411,0.70858,0.87481,0.79798,0.70884,0.73131,0.71619,0.79225,0.75164,0.71124,0.63801,0.95442,0.63914,0.73626,0.5641,0.73772,0.77499,0.70134,0.54401,0.73844,0.61924,0.37695,0.82311,0.77386,0.74196,0.68915,0.04275,0.72051,0.77468,0.7361,0.81904,0.81123,0.80922,0.81724,0.50613,0.81051,0.64458,0.74974,0.62462,0.71981,0.69913,0.79458,0.48013,0.5931,0.77978,0.20961,0.77894,0.22128
0.80263,0.03244,0.57396,0.75586,0.82196,0.78149,0.80177,0.79816,0.76961,0.51878,0.77591,0.69595,0.69917,0.53187,0.75662,0.73786,0.73596,0.75675,0.84052,0.73349,0.40362,0.80888,0.7484,0.47336,0.83675,0.80194,0.77907,0.77748,0.05385,0.76512,0.83158,0.78276,0.84486,0.82371,0.83329,0.74567,0.70771,0.79667,0.52069,0.7202,0.73967,0.751,0.72701,0.86406,0.43785,0.65938,0.71133,0.62275,0.86083,0.09595
0.74714,0.0368,0.76993,0.69494,0.76793,0.75823,0.74152,0.67155,0.73858,0.66694,0.76292,0.65296,0.62927,0.69056,0.58889,0.72478,0.82333,0.6847,0.7618,0.65196,0.76511,0.72414,0.72745,0.5782,0.80144,0.62068,0.67025,0.68312,0.04861,0.68479,0.74699,0.67476,0.7184,0.79607,0.82549,0.72563,0.57196,0.81802,0.50125,0.68553,0.4922,0.70019,0.67743,0.76862,0.66099,0.54602,0.74079,0.77132,0.82731,0.10406
0.73566,0.03111,0.74484,0.69967,0.74777,0.78497,0.73385,0.63541,0.79963,0.66341,0.78608,0.62951,0.66728,0.72702,0.48543,0.70487,0.77054,0.71899,0.76517,0.61015,0.74199,0.70764,0.66622,0.47622,0.82674,0.66425,0.70192,0.7261,0.05767,0.67747,0.76047,0.72606,0.72755,0.69882,0.78606,0.71834,0.65938,0.51139,0.53226,0.65151,0.57053,0.66602,0.64773,0.80016,0.63262,0.55802,0.70909,0.45948,0.74108,0.10389
0.28787,0.03486,0.45681,0.22669,0.08246,0.76945,0.15838,0.06518,0.59167,0.21014,0.38437,0.11131,0.28321,0.09515,0.06398,0.25073,0.29435,0.06643,0.14594,0.079,0.40743,0.16605,0.42319,0.12924,0.56851,0.17675,0.29388,0.44864,0.347,0.14768,0.18394,0.39968,0.08605,0.3594,0.31206,0.03686,0.24679,0.18188,0.09018,0.05496,0.11589,0.08351,0.29816,0.3442,0.04686,0.06935,0.24386,0.09921,0.17284,0.36072
0.31302,0.0335,0.43959,0.34614,0.29961,0.54659,0.24481,0.08872,0.47864,0.3023,0.39342,0.21141,0.31578,0.23574,0.11023,0.35216,0.31325,0.11119,0.28493,0.15089,0.22207,0.18374,0.48318,0.17505,0.45771,0.30835,0.21501,0.54508,0.0674,0.20102,0.31033,0.36,0.21333,0.41045,0.37419,0.06109,0.23253,0.17023,0.15718,0.13878,0.18177,0.21012,0.26403,0.41444,0.08537,0.20544,0.33996,0.17702,0.19597,0.28408
0.71198,0.03778,0.7848,0.62625,0.77393,0.79551,0.66178,0.57005,0.74405,0.57534,0.74588,0.6333,0.60433,0.75883,0.61622,0.62125,0.78759,0.5968,0.76513,0.63707,0.61034,0.52809,0.58996,0.43756,0.73401,0.62594,0.68723,0.64687,0.06163,0.67895,0.49202,0.68414,0.68982,0.71998,0.79945,0.7158,0.47244,0.73366,0.39605,0.75421,0.44452,0.63797,0.68973,0.78258,0.33931,0.50282,0.62035,0.66768,0.65253,0.12689
0.80269,0.0318,0.82495,0.79124,0.89517,0.81877,0.84673,0.75316,0.82094,0.79424,0.62465,0.776,0.74632,0.86804,0.48506,0.78549,0.67599,0.80659,0.84181,0.76395,0.75967,0.85811,0.76962,0.47432,0.84328,0.86447,0.84314,0.60048,0.066,0.80277,0.84706,0.79301,0.87919,0.87667,0.85566,0.81643,0.75977,0.0607,0.82965,0.79607,0.72745,0.77398,0.76959,0.87928,0.75536,0.55772,0.84097,0.78995,0.61396,0.53789
0.76226,0.03216,0.77724,0.6365,0.81271,0.8291,0.71857,0.70408,0.78415,0.50873,0.78483,0.685,0.7404,0.79632,0.42681,0.71074,0.83715,0.73968,0.79502,0.67857,0.53908,0.77115,0.72541,0.4373,0.83317,0.78345,0.67975,0.57068,0.06277,0.73109,0.82188,0.73287,0.80217,0.52146,0.79937,0.71867,0.351,0.67655,0.36507,0.72553,0.51083,0.71765,0.76614,0.80812,0.5195,0.70583,0.75656,0.79449,0.613,0.29218
0.72554,0.03618,0.52297,0.6372,0.63821,0.79755,0.6848,0.59841,0.73726,0.4611,0.70612,0.65521,0.54461,0.56137,0.46788,0.68135,0.75942,0.59655,0.72334,0.58597,0.61543,0.60557,0.54249,0.33008,0.66883,0.33061,0.63802,0.67994,0.0604,0.61441,0.70855,0.70585,0.66343,0.62339,0.7755,0.37218,0.54489,0.70295,0.5043,0.61282,0.39555,0.63502,0.65091,0.75155,0.45987,0.31712,0.64292,0.43503,0.63407,0.22015
0.71396,0.03701,0.77343,0.65277,0.77388,0.79678,0.79655,0.70215,0.76149,0.70473,0.78898,0.70967,0.65587,0.80401,0.58594,0.72951,0.7505,0.58141,0.79215,0.61115,0.72937,0.74741,0.32865,0.39205,0.79046,0.70235,0.74954,0.69158,0.06153,0.70682,0.61625,0.72373,0.81755,0.75632,0.75548,0.72593,0.35554,0.78147,0.59755,0.78392,0.5234,0.67056,0.61316,0.8147,0.70318,0.57853,0.67961,0.22633,0.86911,0.10414
0.40394,0.04406,0.50375,0.35818,0.31449,0.72401,0.36174,0.18321,0.47948,0.34874,0.55038,0.29839,0.42639,0.44005,0.19291,0.47958,0.47473,0.22872,0.35455,0.1981,0.46556,0.27657,0.54037,0.28798,0.5509,0.34153,0.34869,0.55753,0.0396,0.29233,0.38398,0.4236,0.31655,0.41767,0.51387,0.11458,0.33782,0.35343,0.24291,0.21529,0.29743,0.29535,0.31691,0.41579,0.18056,0.32261,0.41793,0.328,0.28961,0.23514
0.66401,0.03428,0.58982,0.65073,0.81301,0.76114,0.72679,0.65185,0.70903,0.40221,0.69216,0.60657,0.61154,0.84803,0.35397,0.67582,0.71255,0.67001,0.70648,0.58859,0.60521,0.37006,0.54538,0.47374,0.73184,0.69015,0.68497,0.66828,0.04403,0.65231,0.56759,0.6737,0.6988,0.70052,0.74079,0.63352,0.59902,0.50167,0.61186,0.59579,0.5368,0.64839,0.63766,0.7254,0.31556,0.44783,0.64166,0.23484,0.61303,0.34785
0.79849,0.03653,0.73214,0.81787,0.90471,0.82475,0.83057,0.79764,0.79536,0.5229,0.83823,0.78535,0.77299,0.87518,0.53917,0.75512,0.8607,0.59039,0.91085,0.81165,0.77965,0.87655,0.50472,0.14744,0.84624,0.85648,0.81627,0.74433,0.05063,0.81847,0.83677,0.82561,0.66559,0.89008,0.84276,0.8413,0.77438,0.66845,0.54115,0.84999,0.76366,0.80359,0.58438,0.89171,0.61073,0.53358,0.81271,0.81961,0.91356,0.15723
0.08349,0.0382,0.20356,0.09626,0.09225,0.39885,0.19428,0.0681,0.70753,0.10868,0.20286,0.05873,0.27508,0.05088,0.07497,0.23015,0.10759,0.03144,0.0689,0.08229,0.09857,0.15221,0.17238,0.11983,0.26202,0.15196,0.15299,0.27773,0.4103,0.24442,0.05371,0.5187,0.07819,0.20136,0.38041,0.0403,0.13579,0.10526,0.05094,0.03978,0.10841,0.09741,0.1897,0.11828,0.06124,0.08501,0.37359,0.07417,0.06277,0.75989
0.14111,0.03209,0.30135,0.14672,0.05666,0.58022,0.09857,0.06051,0.43455,0.18989,0.42032,0.06884,0.31333,0.05695,0.07095,0.2019,0.15448,0.05409,0.10407,0.07973,0.09384,0.21285,0.59591,0.10635,0.67148,0.16218,0.46333,0.50455,0.67134,0.21764,0.09947,0.50656,0.09016,0.54019,0.51131,0.02612,0.24232,0.06432,0.06932,0.036,0.13806,0.23513,0.35516,0.22678,0.07155,0.13621,0.48678,0.07866,0.63514,0.68198
0.80203,0.03043,0.80907,0.57423,0.8988,0.7974,0.81966,0.56056,0.77125,0.56503,0.78836,0.76506,0.73931,0.81587,0.77284,0.77354,0.84719,0.77468,0.87462,0.76612,0.76598,0.83851,0.69563,0.3839,0.8643,0.8605,0.69481,0.76628,0.04977,0.77693,0.27693,0.74178,0.84296,0.85957,0.83787,0.76386,0.55708,0.85284,0.28065,0.82264,0.50097,0.76857,0.73654,0.83895,0.66795,0.76814,0.75602,0.10302,0.91729,0.09166
0.75391,0.03589,0.78191,0.70854,0.78428,0.82332,0.70639,0.47327,0.76412,0.61234,0.72736,0.64515,0.67892,0.82827,0.53567,0.64558,0.72949,0.70587,0.70451,0.64221,0.55509,0.7399,0.52789,0.40411,0.79959,0.7084,0.77035,0.26259,0.04212,0.65519,0.15181,0.76227,0.723,0.6658,0.7496,0.5864,0.5052,0.78574,0.72615,0.71188,0.63252,0.68096,0.58344,0.71792,0.18899,0.64961,0.65105,0.67695,0.766,0.17058
0.76732,0.03607,0.59015,0.51442,0.80816,0.81087,0.79035,0.70421,0.77436,0.74189,0.774,0.68894,0.6901,0.74392,0.14866,0.70935,0.7414,0.76936,0.83058,0.66485,0.44338,0.32144,0.30148,0.20848,0.83615,0.85532,0.73966,0.69264,0.05786,0.72919,0.11675,0.74956,0.78464,0.82437,0.78857,0.70751,0.15204,0.63929,0.74795,0.83202,0.40948,0.6959,0.6358,0.79945,0.70903,0.13175,0.72139,0.57865,0.80454,0.0853
0.78387,0.03768,0.78128,0.73865,0.76584,0.8175,0.77555,0.70942,0.80243,0.70458,0.72242,0.67395,0.66446,0.81519,0.4027,0.72463,0.76943,0.50958,0.78572,0.7264,0.79446,0.71819,0.72051,0.55393,0.81299,0.4229,0.7605,0.62327,0.0537,0.74931,0.59861,0.77913,0.70482,0.74441,0.81393,0.71891,0.69964,0.6815,0.66461,0.58922,0.44791,0.7431,0.72674,0.83788,0.48885,0.51976,0.73164,0.73437,0.42951,0.08598
0.63584,0.03651,0.75044,0.61057,0.7619,0.82684,0.68757,0.46955,0.6806,0.61586,0.63834,0.60212,0.6399,0.92915,0.4417,0.66653,0.74679,0.53449,0.63487,0.55646,0.66422,0.61554,0.66639,0.25242,0.66372,0.61008,0.7105,0.68163,0.05594,0.58336,0.64556,0.66388,0.52681,0.66789,0.74388,0.5813,0.57363,0.61001,0.62259,0.63089,0.42939,0.59411,0.64181,0.66736,0.4867,0.56169,0.61879,0.59679,0.64592,0.16971
0.84346,0.03423,0.84449,0.82427,0.92297,0.86409,0.8804,0.8974,0.8375,0.867,0.79172,0.81269,0.80928,0.94035,0.62783,0.86869,0.92291,0.84607,0.87925,0.82237,0.8343,0.83275,0.82511,0.37954,0.87903,0.90628,0.89104,0.83234,0.04774,0.86692,0.5421,0.81393,0.91473,0.88577,0.89434,0.90371,0.57755,0.85396,0.44812,0.87398,0.73435,0.82698,0.80854,0.92135,0.70174,0.54668,0.81561,0.85402,0.92982,0.13661
0.71173,0.03498,0.77221,0.73924,0.78272,0.86659,0.77111,0.7859,0.76687,0.73512,0.74893,0.70488,0.69406,0.79224,0.44241,0.56129,0.78645,0.68895,0.77951,0.69804,0.67017,0.63983,0.75839,0.47934,0.81973,0.65725,0.77063,0.76776,0.05035,0.72043,0.73493,0.73015,0.73222,0.79775,0.7921,0.76942,0.66734,0.72438,0.62223,0.54667,0.67089,0.73474,0.71021,0.81923,0.56474,0.50987,0.70015,0.552,0.66252,0.12803
0.65665,0.04704,0.22738,0.69716,0.66454,0.7657,0.46919,0.43351,0.3987,0.24014,0.7544,0.73474,0.56344,0.81577,0.70462,0.73026,0.58571,0.07941,0.7884,0.53088,0.36367,0.57966,0.41272,0.09146,0.75409,0.14901,0.79901,0.73363,0.04553,0.68429,0.14301,0.63995,0.81054,0.63292,0.79283,0.69916,0.22704,0.80865,0.26807,0.58129,0.52081,0.682,0.65683,0.69615,0.05508,0.2742,0.63746,0.0802,0.82443,0.18341
0.69246,0.03783,0.70133,0.64364,0.76414,0.77137,0.67437,0.49331,0.70326,0.5618,0.72046,0.62607,0.7031,0.73409,0.50822,0.69198,0.76435,0.64957,0.73373,0.60778,0.26258,0.76369,0.61109,0.51117,0.74162,0.67759,0.67917,0.66981,0.0468,0.62209,0.33376,0.6699,0.72172,0.73735,0.75777,0.62671,0.5012,0.78231,0.50754,0.70901,0.40245,0.65816,0.65519,0.75546,0.58473,0.57684,0.66682,0.47909,0.64025,0.23097
0.17546,0.0505,0.3382,0.14065,0.11169,0.65647,0.18436,0.15101,0.3898,0.21744,0.15064,0.07895,0.21398,0.06915,0.08838,0.46453,0.29867,0.12632,0.09692,0.10356,0.17647,0.09256,0.34154,0.14782,0.2103,0.17094,0.17527,0.48706,0.10858,0.20516,0.0596,0.31552,0.12318,0.44412,0.3859,0.04195,0.18163,0.0545,0.08702,0.04731,0.14982,0.13896,0.33708,0.22754,0.06023,0.14556,0.26008,0.08049,0.09694,0.46381
0.71749,0.04142,0.79525,0.70724,0.68618,0.80235,0.73111,0.70131,0.69684,0.49682,0.76671,0.64149,0.6653,0.59752,0.69365,0.71298,0.80214,0.73971,0.75354,0.63126,0.51298,0.47873,0.69097,0.36826,0.78771,0.28874,0.73153,0.75837,0.04674,0.7068,0.6734,0.68853,0.6214,0.80783,0.7772,0.68391,0.53361,0.71429,0.32252,0.64686,0.42845,0.71171,0.72028,0.83276,0.67092,0.53019,0.69381,0.77193,0.7475,0.09205
0.69737,0.0586,0.53993,0.67993,0.76162,0.79488,0.61726,0.55051,0.67736,0.2055,0.72261,0.65229,0.57066,0.77529,0.65092,0.53129,0.79546,0.63656,0.7563,0.37816,0.57822,0.65854,0.55385,0.25069,0.76774,0.45701,0.3836,0.61576,0.07208,0.61694,0.48755,0.6805,0.72633,0.53604,0.75378,0.54366,0.36046,0.64164,0.69164,0.67313,0.56301,0.60374,0.56857,0.78826,0.13268,0.45671,0.65052,0.07893,0.76339,0.169
0.57653,0.03143,0.66369,0.51258,0.53565,0.77939,0.5538,0.41055,0.67339,0.5484,0.60859,0.47991,0.53828,0.54555,0.275,0.57802,0.63531,0.4932,0.55664,0.42221,0.61177,0.50184,0.62446,0.463,0.64481,0.48681,0.52881,0.66236,0.0681,0.48196,0.5386,0.57263,0.53462,0.5127,0.65276,0.43788,0.50707,0.67495,0.46141,0.41967,0.5155,0.5123,0.51893,0.61871,0.51307,0.48157,0.54443,0.18447,0.54052,0.21956
0.73461,0.03419,0.52424,0.7404,0.15013,0.82416,0.32311,0.74411,0.67016,0.29212,0.77015,0.7242,0.31171,0.76313,0.3552,0.70147,0.58908,0.69854,0.85,0.71754,0.10498,0.83669,0.31838,0.10704,0.8303,0.23954,0.56538,0.64469,0.05583,0.73847,0.2904,0.30704,0.81713,0.22348,0.83143,0.7539,0.16922,0.6076,0.3163,0.80117,0.40145,0.6904,0.55896,0.8385,0.05817,0.44086,0.73751,0.10623,0.86034,0.08386
0.1628,0.03375,0.41097,0.1277,0.05409,0.71363,0.34228,0.06754,0.43658,0.14528,0.29162,0.07355,0.26011,0.04904,0.06833,0.42365,0.31858,0.40387,0.13265,0.06844,0.13683,0.10678,0.4591,0.1101,0.45325,0.17848,0.39894,0.39927,0.4916,0.22075,0.0784,0.47367,0.0683,0.33117,0.22057,0.02496,0.14391,0.04551,0.05323,0.04828,0.16258,0.10185,0.17089,0.17662,0.10875,0.09223,0.42274,0.06983,0.08522,0.56867
0.76302,0.03021,0.55222,0.76404,0.89402,0.79964,0.73138,0.34542,0.79355,0.64574,0.79283,0.73572,0.7098,0.85539,0.51344,0.76176,0.87315,0.53415,0.77086,0.75518,0.7913,0.75842,0.5581,0.51455,0.79412,0.79262,0.76626,0.76956,0.04789,0.75744,0.38706,0.76798,0.73173,0.86592,0.81923,0.75332,0.21063,0.66247,0.34328,0.81249,0.56895,0.72189,0.58222,0.84264,0.33968,0.36006,0.77017,0.12154,0.90693,0.12544
0.54781,0.02829,0.6446,0.50457,0.42744,0.81864,0.53802,0.38297,0.64229,0.48681,0.58408,0.44037,0.55098,0.89859,0.44806,0.52831,0.58666,0.43961,0.46951,0.41238,0.58236,0.51158,0.51894,0.33746,0.62642,0.46682,0.54782,0.57169,0.05856,0.42233,0.43784,0.57291,0.53001,0.5343,0.64092,0.32472,0.44431,0.67402,0.35148,0.36219,0.50237,0.46999,0.53842,0.51502,0.3367,0.47847,0.5097,0.44709,0.51696,0.21301
0.81204,0.03747,0.82057,0.82089,0.88486,0.82016,0.623,0.8254,0.85209,0.45304,0.86948,0.76596,0.80193,0.92016,0.81743,0.79272,0.88421,0.78245,0.90227,0.80195,0.81883,0.85535,0.72102,0.47575,0.89391,0.41112,0.86748,0.70781,0.05623,0.8367,0.69639,0.84377,0.90045,0.55558,0.87832,0.85464,0.77118,0.86195,0.48057,0.8733,0.70903,0.82602,0.82377,0.88126,0.5069,0.588,0.83644,0.62131,0.79707,0.09688
0.53515,0.03745,0.18162,0.25865,0.07855,0.66664,0.44585,0.06525,0.50744,0.13786,0.2701,0.3132,0.22211,0.49989,0.08408,0.19246,0.51499,0.12692,0.93151,0.11564,0.10033,0.29675,0.46637,0.16453,0.52166,0.33604,0.12794,0.30635,0.05878,0.50202,0.09966,0.51249,0.24659,0.32285,0.64739,0.03547,0.16234,0.09225,0.05829,0.65435,0.20225,0.8759,0.82932,0.90067,0.11163,0.13047,0.5401,0.1096,0.78099,0.37507
